"issue_key","created","resolutiondate","days_to_solve"
"CAMEL-363","2008-03-05","2008-03-11","6"
"CAMEL-5871","2012-12-13","2012-12-22","9"
"CAMEL-1568","2009-04-27","2009-04-28","1"
"CAMEL-6808","2013-10-01","2013-10-03","2"
"CAMEL-5454","2012-07-18","2012-08-02","15"
"CAMEL-5816","2012-11-23","2012-11-23","0"
"CAMEL-7924","2014-10-17","2014-10-20","3"
"CAMEL-519","2008-05-16","2008-05-21","5"
"CAMEL-1838","2009-07-17","2009-07-18","1"
"CAMEL-5510","2012-08-15","2013-09-19","400"
"CAMEL-528","2008-05-18","2008-05-22","4"
"CAMEL-1603","2009-05-12","2009-05-12","0"
"CAMEL-6903","2013-10-25","2013-10-26","1"
"CAMEL-3529","2011-01-11","2011-01-12","1"
"CAMEL-6432","2013-06-06","2013-06-07","1"
"CAMEL-6056","2013-02-08","2013-03-16","36"
"CAMEL-5299","2012-05-22","2012-05-23","1"
"CAMEL-2554","2010-03-16","2010-03-19","3"
"CAMEL-826","2008-08-14","2008-08-15","1"
"CAMEL-4449","2011-09-14","2011-09-17","3"
"CAMEL-6199","2013-03-22","2013-03-22","0"
"CAMEL-5782","2012-11-09","2012-11-10","1"
"CAMEL-993","2008-10-17","2009-06-09","235"
"CAMEL-8467","2015-03-09","2015-05-04","56"
"CAMEL-2284","2009-12-14","2009-12-15","1"
"CAMEL-3959","2011-05-09","2011-05-09","0"
"CAMEL-5248","2012-05-05","2012-05-05","0"
"CAMEL-5051","2012-02-28","2012-02-29","1"
"CAMEL-5773","2012-11-06","2012-11-06","0"
"CAMEL-1221","2009-01-03","2009-01-09","6"
"CAMEL-2867","2010-06-28","2010-06-28","0"
"CAMEL-391","2008-03-19","2008-03-19","0"
"CAMEL-407","2008-03-28","2008-03-28","0"
"CAMEL-3690","2011-02-21","2011-02-21","0"
"CAMEL-7045","2013-12-06","2013-12-06","0"
"CAMEL-7273","2014-03-05","2014-03-10","5"
"CAMEL-1283","2009-01-21","2009-01-22","1"
"CAMEL-691","2008-07-10","2008-07-10","0"
"CAMEL-8369","2015-02-17","2015-02-18","1"
"CAMEL-1263","2009-01-15","2009-01-18","3"
"CAMEL-3650","2011-02-10","2011-02-28","18"
"CAMEL-274","2007-12-24","2008-01-17","24"
"CAMEL-5683","2012-10-03","2012-10-07","4"
"CAMEL-8674","2015-04-20","2015-04-22","2"
"CAMEL-352","2008-03-03","2008-03-03","0"
"CAMEL-7277","2014-03-07","2014-03-07","0"
"CAMEL-4579","2011-10-25","2011-10-25","0"
"CAMEL-719","2008-07-15","2008-07-15","0"
"CAMEL-2615","2010-04-06","2010-04-06","0"
"CAMEL-8190","2014-12-29","2015-02-06","39"
"CAMEL-8901","2015-06-24","2015-06-25","1"
"CAMEL-5036","2012-02-24","2012-02-24","0"
"CAMEL-1210","2008-12-31","2008-12-31","0"
"CAMEL-1922","2009-08-20","2009-08-23","3"
"CAMEL-5710","2012-10-18","2012-10-18","0"
"CAMEL-2153","2009-11-09","2009-11-10","1"
"CAMEL-927","2008-09-22","2008-09-28","6"
"CAMEL-7565","2014-07-01","2015-03-21","263"
"CAMEL-4787","2011-12-16","2011-12-16","0"
"CAMEL-1356","2009-02-18","2009-02-25","7"
"CAMEL-2843","2010-06-23","2010-06-23","0"
"CAMEL-4215","2011-07-12","2011-07-13","1"
"CAMEL-1274","2009-01-19","2009-01-19","0"
"CAMEL-6443","2013-06-10","2013-07-23","43"
"CAMEL-1079","2008-11-11","2008-11-12","1"
"CAMEL-7506","2014-06-13","2014-06-13","0"
"CAMEL-6491","2013-06-25","2013-06-25","0"
"CAMEL-7636","2014-07-24","2014-07-25","1"
"CAMEL-5006","2012-02-14","2012-02-15","1"
"CAMEL-2510","2010-03-01","2010-03-10","9"
"CAMEL-4438","2011-09-11","2011-09-12","1"
"CAMEL-4025","2011-05-27","2011-05-29","2"
"CAMEL-4283","2011-07-29","2011-07-29","0"
"CAMEL-2621","2010-04-07","2010-04-07","0"
"CAMEL-8950","2015-07-10","2015-07-10","0"
"CAMEL-650","2008-06-30","2008-07-11","11"
"CAMEL-415","2008-03-30","2008-03-30","0"
"CAMEL-8780","2015-05-18","2015-05-22","4"
"CAMEL-6974","2013-11-18","2013-11-19","1"
"CAMEL-2815","2010-06-15","2010-06-15","0"
"CAMEL-8916","2015-06-29","2015-06-29","0"
"CAMEL-1583","2009-05-02","2009-05-04","2"
"CAMEL-7870","2014-09-27","2014-09-27","0"
"CAMEL-1622","2009-05-18","2009-05-18","0"
"CAMEL-5732","2012-10-22","2012-10-23","1"
"CAMEL-2642","2010-04-14","2010-06-07","54"
"CAMEL-6046","2013-02-07","2013-02-07","0"
"CAMEL-1621","2009-05-16","2009-05-16","0"
"CAMEL-6605","2013-08-02","2013-08-26","24"
"CAMEL-4926","2012-01-20","2012-01-20","0"
"CAMEL-4295","2011-08-02","2011-08-02","0"
"CAMEL-1080","2008-11-12","2008-11-13","1"
"CAMEL-8086","2014-11-27","2014-12-03","6"
"CAMEL-8450","2015-03-06","2015-03-06","0"
"CAMEL-3401","2010-12-07","2010-12-16","9"
"CAMEL-2605","2010-03-31","2010-03-31","0"
"CAMEL-657","2008-07-02","2008-07-02","0"
"CAMEL-4902","2012-01-16","2012-01-17","1"
"CAMEL-6313","2013-04-24","2013-04-25","1"
"CAMEL-4047","2011-06-03","2011-06-08","5"
"CAMEL-8106","2014-12-02","2014-12-02","0"
"CAMEL-5981","2013-01-19","2013-01-19","0"
"CAMEL-2017","2009-09-15","2009-09-22","7"
"CAMEL-5626","2012-09-19","2012-09-19","0"
"CAMEL-642","2008-06-27","2008-07-04","7"
"CAMEL-5989","2013-01-21","2013-01-24","3"
"CAMEL-2076","2009-10-18","2009-10-18","0"
"CAMEL-3358","2010-11-24","2010-11-24","0"
"CAMEL-8547","2015-03-25","2015-03-26","1"
"CAMEL-2171","2009-11-14","2009-11-14","0"
"CAMEL-1107","2008-11-21","2008-11-21","0"
"CAMEL-4316","2011-08-09","2011-08-09","0"
"CAMEL-2451","2010-02-05","2010-02-05","0"
"CAMEL-7456","2014-05-22","2014-07-22","61"
"CAMEL-2700","2010-05-06","2010-05-06","0"
"CAMEL-7363","2014-04-14","2014-04-16","2"
"CAMEL-3413","2010-12-08","2010-12-09","1"
"CAMEL-3321","2010-11-08","2010-11-08","0"
"CAMEL-7064","2013-12-12","2013-12-12","0"
"CAMEL-1513","2009-04-02","2009-04-09","7"
"CAMEL-3137","2010-09-20","2010-09-20","0"
"CAMEL-2897","2010-07-02","2010-07-02","0"
"CAMEL-2444","2010-02-03","2010-02-04","1"
"CAMEL-2341","2010-01-07","2010-01-08","1"
"CAMEL-5180","2012-04-16","2012-04-17","1"
"CAMEL-1448","2009-03-11","2009-03-11","0"
"CAMEL-6854","2013-10-11","2013-12-10","60"
"CAMEL-3298","2010-11-01","2010-11-05","4"
"CAMEL-2102","2009-10-22","2009-10-26","4"
"CAMEL-7731","2014-08-21","2014-08-22","1"
"CAMEL-2060","2009-10-12","2009-10-12","0"
"CAMEL-1035","2008-10-30","2009-01-09","71"
"CAMEL-2491","2010-02-22","2010-02-22","0"
"CAMEL-2249","2009-12-02","2010-01-08","37"
"CAMEL-6018","2013-01-29","2013-08-23","206"
"CAMEL-2725","2010-05-15","2010-05-15","0"
"CAMEL-6134","2013-03-06","2015-02-15","711"
"CAMEL-5131","2012-03-29","2012-03-29","0"
"CAMEL-1501","2009-03-30","2009-03-30","0"
"CAMEL-8573","2015-03-30","2015-03-30","0"
"CAMEL-343","2008-02-26","2008-02-29","3"
"CAMEL-1652","2009-05-27","2009-05-28","1"
"CAMEL-1607","2009-05-12","2009-05-12","0"
"CAMEL-4143","2011-06-23","2011-06-24","1"
"CAMEL-2452","2010-02-06","2010-11-03","270"
"CAMEL-2901","2010-07-02","2010-07-02","0"
"CAMEL-8479","2015-03-13","2015-03-13","0"
"CAMEL-1146","2008-12-04","2008-12-04","0"
"CAMEL-8566","2015-03-29","2015-03-29","0"
"CAMEL-6818","2013-10-02","2013-10-02","0"
"CAMEL-1870","2009-08-03","2009-08-03","0"
"CAMEL-920","2008-09-19","2008-09-19","0"
"CAMEL-5992","2013-01-22","2013-01-22","0"
"CAMEL-4269","2011-07-26","2011-07-26","0"
"CAMEL-1111","2008-11-24","2008-11-24","0"
"CAMEL-5899","2012-12-19","2012-12-20","1"
"CAMEL-1847","2009-07-23","2009-07-23","0"
"CAMEL-4354","2011-08-19","2011-08-19","0"
"CAMEL-6572","2013-07-24","2013-07-26","2"
"CAMEL-1441","2009-03-09","2009-03-09","0"
"CAMEL-5461","2012-07-24","2012-07-26","2"
"CAMEL-5821","2012-11-24","2013-01-25","62"
"CAMEL-5411","2012-06-29","2012-08-15","47"
"CAMEL-1839","2009-07-19","2009-07-19","0"
"CAMEL-3902","2011-04-26","2011-04-26","0"
"CAMEL-4022","2011-05-27","2011-06-10","14"
"CAMEL-1624","2009-05-18","2009-05-19","1"
"CAMEL-6060","2013-02-10","2013-02-11","1"
"CAMEL-2798","2010-06-08","2010-06-09","1"
"CAMEL-98","2007-08-10","2007-08-10","0"
"CAMEL-618","2008-06-19","2008-06-19","0"
"CAMEL-1207","2008-12-29","2009-01-05","7"
"CAMEL-150","2007-09-18","2007-09-18","0"
"CAMEL-8746","2015-05-06","2015-05-07","1"
"CAMEL-6604","2013-08-02","2013-08-03","1"
"CAMEL-1475","2009-03-22","2009-04-17","26"
"CAMEL-261","2007-12-14","2007-12-18","4"
"CAMEL-5195","2012-04-19","2012-04-20","1"
"CAMEL-5948","2013-01-10","2013-01-10","0"
"CAMEL-4484","2011-09-24","2011-09-25","1"
"CAMEL-7389","2014-04-23","2014-04-23","0"
"CAMEL-552","2008-05-28","2008-05-29","1"
"CAMEL-1463","2009-03-17","2009-03-18","1"
"CAMEL-2817","2010-06-15","2010-06-16","1"
"CAMEL-2186","2009-11-17","2009-11-18","1"
"CAMEL-6881","2013-10-21","2013-10-22","1"
"CAMEL-1803","2009-07-06","2009-07-06","0"
"CAMEL-3442","2010-12-18","2010-12-19","1"
"CAMEL-6538","2013-07-11","2013-07-11","0"
"CAMEL-5525","2012-08-21","2012-08-26","5"
"CAMEL-9022","2015-07-27","2015-07-27","0"
"CAMEL-8008","2014-11-07","2014-12-03","26"
"CAMEL-4892","2012-01-13","2012-01-13","0"
"CAMEL-7036","2013-12-04","2013-12-07","3"
"CAMEL-1625","2009-05-18","2009-05-19","1"
"CAMEL-518","2008-05-16","2008-05-16","0"
"CAMEL-1759","2009-06-25","2009-06-26","1"
"CAMEL-8665","2015-04-18","2015-04-18","0"
"CAMEL-7168","2014-02-04","2014-02-04","0"
"CAMEL-1663","2009-05-31","2009-06-03","3"
"CAMEL-430","2008-04-02","2008-04-03","1"
"CAMEL-4460","2011-09-17","2011-09-17","0"
"CAMEL-2056","2009-10-09","2009-10-09","0"
"CAMEL-160","2007-09-26","2007-10-01","5"
"CAMEL-2741","2010-05-20","2010-05-21","1"
"CAMEL-8222","2015-01-08","2015-01-12","4"
"CAMEL-2426","2010-01-29","2010-01-29","0"
"CAMEL-2991","2010-07-25","2010-07-27","2"
"CAMEL-8157","2014-12-16","2014-12-18","2"
"CAMEL-6038","2013-02-05","2013-02-05","0"
"CAMEL-3531","2011-01-12","2011-04-24","102"
"CAMEL-2259","2009-12-04","2009-12-04","0"
"CAMEL-8329","2015-02-10","2015-02-10","0"
"CAMEL-5519","2012-08-18","2012-08-20","2"
"CAMEL-3936","2011-05-03","2011-05-03","0"
"CAMEL-1346","2009-02-17","2009-02-17","0"
"CAMEL-3158","2010-09-25","2010-09-26","1"
"CAMEL-8289","2015-01-28","2015-01-29","1"
"CAMEL-6767","2013-09-18","2013-10-10","22"
"CAMEL-2622","2010-04-07","2010-04-07","0"
"CAMEL-5133","2012-03-31","2012-04-04","4"
"CAMEL-6322","2013-04-27","2013-04-28","1"
"CAMEL-3133","2010-09-17","2011-01-06","111"
"CAMEL-1736","2009-06-22","2009-06-23","1"
"CAMEL-4756","2011-12-09","2011-12-09","0"
"CAMEL-5058","2012-03-02","2012-03-07","5"
"CAMEL-1225","2009-01-05","2009-01-05","0"
"CAMEL-8146","2014-12-11","2014-12-18","7"
"CAMEL-1738","2009-06-22","2009-06-30","8"
"CAMEL-686","2008-07-08","2008-07-10","2"
"CAMEL-8988","2015-07-20","2015-07-20","0"
"CAMEL-7797","2014-09-09","2014-09-09","0"
"CAMEL-6188","2013-03-20","2013-03-28","8"
"CAMEL-5140","2012-04-05","2012-04-05","0"
"CAMEL-4908","2012-01-17","2012-01-19","2"
"CAMEL-7768","2014-08-30","2014-08-30","0"
"CAMEL-7139","2014-01-17","2014-02-03","17"
"CAMEL-5391","2012-06-25","2012-06-25","0"
"CAMEL-4219","2011-07-13","2011-07-13","0"
"CAMEL-5164","2012-04-11","2012-04-18","7"
"CAMEL-6470","2013-06-20","2013-06-20","0"
"CAMEL-3001","2010-07-27","2010-07-29","2"
"CAMEL-7990","2014-11-01","2014-11-01","0"
"CAMEL-7172","2014-02-05","2014-02-05","0"
"CAMEL-3713","2011-02-23","2011-02-24","1"
"CAMEL-886","2008-09-09","2008-09-15","6"
"CAMEL-290","2008-01-15","2008-01-17","2"
"CAMEL-5994","2013-01-22","2013-01-25","3"
"CAMEL-4772","2011-12-12","2011-12-13","1"
"CAMEL-4383","2011-08-25","2011-08-27","2"
"CAMEL-4954","2012-01-30","2012-02-03","4"
"CAMEL-6059","2013-02-09","2013-02-09","0"
"CAMEL-3666","2011-02-14","2011-02-15","1"
"CAMEL-2763","2010-05-28","2010-05-28","0"
"CAMEL-5905","2012-12-21","2013-01-21","31"
"CAMEL-2881","2010-06-30","2010-06-30","0"
"CAMEL-1529","2009-04-14","2009-04-23","9"
"CAMEL-1785","2009-07-02","2009-07-02","0"
"CAMEL-7163","2014-02-03","2014-02-03","0"
"CAMEL-5215","2012-04-25","2012-04-25","0"
"CAMEL-7869","2014-09-27","2014-09-27","0"
"CAMEL-2090","2009-10-21","2009-10-21","0"
"CAMEL-2222","2009-11-24","2009-11-24","0"
"CAMEL-7305","2014-03-17","2014-03-18","1"
"CAMEL-3426","2010-12-14","2010-12-15","1"
"CAMEL-4556","2011-10-18","2012-04-08","173"
"CAMEL-7347","2014-04-07","2014-04-07","0"
"CAMEL-5973","2013-01-15","2013-01-15","0"
"CAMEL-3711","2011-02-23","2011-02-24","1"
"CAMEL-297","2008-01-18","2008-01-24","6"
"CAMEL-7662","2014-08-05","2014-11-17","104"
"CAMEL-536","2008-05-21","2008-05-23","2"
"CAMEL-6964","2013-11-14","2013-11-14","0"
"CAMEL-2146","2009-11-06","2009-11-06","0"
"CAMEL-1565","2009-04-24","2009-04-24","0"
"CAMEL-3965","2011-05-12","2011-05-12","0"
"CAMEL-8427","2015-03-02","2015-03-03","1"
"CAMEL-2802","2010-06-09","2010-06-09","0"
"CAMEL-1851","2009-07-24","2009-07-26","2"
"CAMEL-5129","2012-03-28","2012-04-05","8"
"CAMEL-4611","2011-11-03","2011-11-03","0"
"CAMEL-2231","2009-11-26","2009-11-26","0"
"CAMEL-4452","2011-09-15","2011-09-16","1"
"CAMEL-7986","2014-10-31","2014-11-01","1"
"CAMEL-5097","2012-03-16","2012-03-16","0"
"CAMEL-6136","2013-03-07","2013-03-07","0"
"CAMEL-7909","2014-10-14","2014-10-20","6"
"CAMEL-7405","2014-05-01","2014-06-26","56"
"CAMEL-4920","2012-01-19","2012-01-19","0"
"CAMEL-8457","2015-03-06","2015-03-09","3"
"CAMEL-3802","2011-03-24","2011-03-25","1"
"CAMEL-2744","2010-05-20","2010-05-21","1"
"CAMEL-5537","2012-08-23","2012-08-26","3"
"CAMEL-6336","2013-05-06","2015-07-10","795"
"CAMEL-2027","2009-09-18","2009-09-20","2"
"CAMEL-6130","2013-03-05","2013-03-12","7"
"CAMEL-8030","2014-11-11","2014-11-11","0"
"CAMEL-5970","2013-01-15","2013-01-25","10"
"CAMEL-551","2008-05-26","2008-05-26","0"
"CAMEL-5470","2012-07-26","2012-08-02","7"
"CAMEL-6309","2013-04-24","2013-07-23","90"
"CAMEL-7212","2014-02-16","2014-02-16","0"
"CAMEL-6154","2013-03-11","2013-03-21","10"
"CAMEL-2458","2010-02-10","2010-02-11","1"
"CAMEL-7479","2014-06-04","2014-06-05","1"
"CAMEL-7989","2014-11-01","2014-11-01","0"
"CAMEL-4254","2011-07-21","2011-08-04","14"
"CAMEL-6259","2013-04-10","2013-04-10","0"
"CAMEL-5543","2012-08-28","2012-09-01","4"
"CAMEL-8492","2015-03-16","2015-03-17","1"
"CAMEL-7916","2014-10-15","2014-10-17","2"
"CAMEL-1023","2008-10-24","2008-10-27","3"
"CAMEL-2128","2009-11-03","2009-11-04","1"
"CAMEL-3078","2010-08-25","2010-08-25","0"
"CAMEL-5883","2012-12-17","2013-07-17","212"
"CAMEL-5107","2012-03-19","2012-03-20","1"
"CAMEL-8426","2015-03-02","2015-03-02","0"
"CAMEL-4872","2012-01-07","2012-01-17","10"
"CAMEL-5201","2012-04-21","2012-04-21","0"
"CAMEL-8272","2015-01-23","2015-02-06","14"
"CAMEL-5999","2013-01-22","2013-01-26","4"
"CAMEL-3729","2011-02-28","2011-03-01","1"
"CAMEL-6138","2013-03-07","2013-03-07","0"
"CAMEL-6298","2013-04-19","2013-04-22","3"
"CAMEL-2575","2010-03-26","2010-03-29","3"
"CAMEL-3816","2011-03-29","2011-03-30","1"
"CAMEL-5501","2012-08-13","2012-08-13","0"
"CAMEL-4477","2011-09-22","2011-10-01","9"
"CAMEL-8035","2014-11-11","2014-11-13","2"
"CAMEL-6921","2013-10-31","2013-10-31","0"
"CAMEL-8137","2014-12-09","2014-12-10","1"
"CAMEL-4657","2011-11-10","2011-11-11","1"
"CAMEL-223","2007-11-15","2008-01-17","63"
"CAMEL-166","2007-10-09","2007-10-10","1"
"CAMEL-4668","2011-11-11","2011-11-12","1"
"CAMEL-583","2008-06-06","2008-06-07","1"
"CAMEL-3249","2010-10-18","2010-10-21","3"
"CAMEL-6089","2013-02-20","2013-02-28","8"
"CAMEL-5737","2012-10-23","2012-10-23","0"
"CAMEL-8168","2014-12-22","2014-12-24","2"
"CAMEL-3333","2010-11-12","2010-11-13","1"
"CAMEL-2237","2009-11-30","2009-12-01","1"
"CAMEL-734","2008-07-17","2008-07-17","0"
"CAMEL-197","2007-10-31","2007-11-05","5"
"CAMEL-885","2008-09-09","2008-09-12","3"
"CAMEL-8519","2015-03-19","2015-03-20","1"
"CAMEL-3616","2011-02-02","2011-02-02","0"
"CAMEL-7627","2014-07-22","2014-11-13","114"
"CAMEL-655","2008-07-01","2008-07-10","9"
"CAMEL-8200","2014-12-30","2015-01-04","5"
"CAMEL-8007","2014-11-07","2014-12-03","26"
"CAMEL-4534","2011-10-11","2011-10-11","0"
"CAMEL-5210","2012-04-24","2012-04-27","3"
"CAMEL-5949","2013-01-10","2013-01-10","0"
"CAMEL-6723","2013-09-10","2013-09-10","0"
"CAMEL-1743","2009-06-23","2009-06-23","0"
"CAMEL-6833","2013-10-08","2013-10-08","0"
"CAMEL-5610","2012-09-13","2012-09-14","1"
"CAMEL-6914","2013-10-30","2014-01-03","65"
"CAMEL-6197","2013-03-21","2013-06-02","73"
"CAMEL-2947","2010-07-14","2010-07-14","0"
"CAMEL-8121","2014-12-04","2014-12-05","1"
"CAMEL-1436","2009-03-08","2009-03-08","0"
"CAMEL-4444","2011-09-12","2011-09-13","1"
"CAMEL-2275","2009-12-10","2009-12-10","0"
"CAMEL-5363","2012-06-12","2012-06-12","0"
"CAMEL-6281","2013-04-14","2013-04-17","3"
"CAMEL-2899","2010-07-02","2010-07-06","4"
"CAMEL-7482","2014-06-06","2014-08-20","75"
"CAMEL-794","2008-08-08","2008-09-07","30"
"CAMEL-7287","2014-03-12","2014-03-13","1"
"CAMEL-6111","2013-02-28","2013-02-28","0"
"CAMEL-1819","2009-07-10","2009-09-21","73"
"CAMEL-2740","2010-05-19","2011-11-09","539"
"CAMEL-2601","2010-03-30","2010-03-30","0"
"CAMEL-8694","2015-04-24","2015-04-24","0"
"CAMEL-6202","2013-03-22","2013-03-22","0"
"CAMEL-8816","2015-05-29","2015-06-01","3"
"CAMEL-8214","2015-01-07","2015-01-07","0"
"CAMEL-1689","2009-06-09","2009-07-01","22"
"CAMEL-6141","2013-03-07","2013-03-07","0"
"CAMEL-6547","2013-07-13","2013-07-14","1"
"CAMEL-8462","2015-03-09","2015-03-09","0"
"CAMEL-2072","2009-10-16","2009-10-16","0"
"CAMEL-4184","2011-07-07","2011-07-07","0"
"CAMEL-8425","2015-03-02","2015-03-02","0"
"CAMEL-8088","2014-11-27","2015-02-15","80"
"CAMEL-8077","2014-11-24","2014-11-30","6"
"CAMEL-3473","2010-12-29","2011-01-04","6"
"CAMEL-1721","2009-06-16","2009-06-18","2"
"CAMEL-5342","2012-06-07","2012-06-14","7"
"CAMEL-3220","2010-10-12","2010-10-12","0"
"CAMEL-7432","2014-05-12","2014-06-26","45"
"CAMEL-988","2008-10-15","2008-10-15","0"
"CAMEL-7379","2014-04-20","2014-04-23","3"
"CAMEL-3620","2011-02-03","2011-02-24","21"
"CAMEL-3187","2010-10-01","2010-10-01","0"
"CAMEL-7582","2014-07-05","2014-07-23","18"
"CAMEL-2512","2010-03-01","2010-03-03","2"
"CAMEL-4174","2011-07-04","2011-07-07","3"
"CAMEL-2282","2009-12-11","2009-12-11","0"
"CAMEL-4870","2012-01-06","2012-01-07","1"
"CAMEL-8530","2015-03-23","2015-03-23","0"
"CAMEL-5487","2012-08-07","2012-08-08","1"
"CAMEL-5720","2012-10-20","2012-10-20","0"
"CAMEL-8094","2014-11-29","2014-11-30","1"
"CAMEL-3974","2011-05-13","2011-05-29","16"
"CAMEL-2286","2009-12-14","2009-12-18","4"
"CAMEL-8341","2015-02-12","2015-02-12","0"
"CAMEL-3934","2011-05-03","2011-05-30","27"
"CAMEL-7061","2013-12-11","2013-12-12","1"
"CAMEL-249","2007-11-29","2007-12-07","8"
"CAMEL-8515","2015-03-19","2015-03-19","0"
"CAMEL-5285","2012-05-18","2012-05-27","9"
"CAMEL-8737","2015-05-04","2015-05-04","0"
"CAMEL-4187","2011-07-07","2011-07-07","0"
"CAMEL-5475","2012-07-28","2012-08-13","16"
"CAMEL-4542","2011-10-13","2011-10-14","1"
"CAMEL-3319","2010-11-07","2010-11-08","1"
"CAMEL-1999","2009-09-09","2009-09-09","0"
"CAMEL-1359","2009-02-19","2009-02-20","1"
"CAMEL-4478","2011-09-22","2011-10-01","9"
"CAMEL-2805","2010-06-10","2010-06-16","6"
"CAMEL-6667","2013-08-25","2013-08-25","0"
"CAMEL-1090","2008-11-14","2008-11-14","0"
"CAMEL-4988","2012-02-07","2012-02-23","16"
"CAMEL-5157","2012-04-10","2012-04-11","1"
"CAMEL-7572","2014-07-03","2014-07-03","0"
"CAMEL-6983","2013-11-19","2013-11-19","0"
"CAMEL-8063","2014-11-19","2014-11-20","1"
"CAMEL-3091","2010-08-31","2010-08-31","0"
"CAMEL-7406","2014-05-02","2014-05-02","0"
"CAMEL-6473","2013-06-21","2013-06-23","2"
"CAMEL-6774","2013-09-21","2013-10-23","32"
"CAMEL-6709","2013-09-05","2013-09-05","0"
"CAMEL-7450","2014-05-20","2014-05-28","8"
"CAMEL-7754","2014-08-27","2014-08-27","0"
"CAMEL-1138","2008-12-02","2008-12-03","1"
"CAMEL-7883","2014-09-30","2014-10-20","20"
"CAMEL-5317","2012-05-29","2012-05-29","0"
"CAMEL-4819","2011-12-22","2011-12-23","1"
"CAMEL-3920","2011-04-30","2011-04-30","0"
"CAMEL-973","2008-10-10","2009-02-10","123"
"CAMEL-3769","2011-03-08","2011-03-09","1"
"CAMEL-6348","2013-05-09","2013-05-10","1"
"CAMEL-5794","2012-11-16","2012-11-18","2"
"CAMEL-1118","2008-11-25","2008-11-25","0"
"CAMEL-6069","2013-02-12","2013-02-12","0"
"CAMEL-2495","2010-02-23","2010-03-01","6"
"CAMEL-7595","2014-07-11","2014-07-11","0"
"CAMEL-5677","2012-10-02","2012-10-03","1"
"CAMEL-3528","2011-01-11","2011-01-11","0"
"CAMEL-5437","2012-07-11","2012-07-12","1"
"CAMEL-595","2008-06-09","2008-06-09","0"
"CAMEL-4960","2012-01-31","2012-04-08","68"
"CAMEL-5419","2012-07-04","2012-07-04","0"
"CAMEL-6994","2013-11-21","2013-11-21","0"
"CAMEL-3353","2010-11-22","2010-12-27","35"
"CAMEL-8967","2015-07-14","2015-07-14","0"
"CAMEL-2278","2009-12-10","2009-12-14","4"
"CAMEL-6918","2013-10-31","2013-11-04","4"
"CAMEL-4294","2011-08-02","2011-08-04","2"
"CAMEL-2445","2010-02-03","2010-02-04","1"
"CAMEL-279","2007-12-27","2008-02-10","45"
"CAMEL-7885","2014-10-01","2014-10-01","0"
"CAMEL-5109","2012-03-21","2012-12-14","268"
"CAMEL-8902","2015-06-25","2015-06-25","0"
"CAMEL-3047","2010-08-11","2010-08-19","8"
"CAMEL-7981","2014-10-29","2014-10-29","0"
"CAMEL-7888","2014-10-06","2014-10-11","5"
"CAMEL-8125","2014-12-05","2014-12-08","3"
"CAMEL-5835","2012-11-29","2013-01-07","39"
"CAMEL-938","2008-09-26","2008-09-27","1"
"CAMEL-549","2008-05-25","2008-05-26","1"
"CAMEL-2979","2010-07-21","2010-07-22","1"
"CAMEL-860","2008-08-27","2008-08-30","3"
"CAMEL-4133","2011-06-21","2011-06-22","1"
"CAMEL-1271","2009-01-18","2009-02-10","23"
"CAMEL-3543","2011-01-14","2011-01-15","1"
"CAMEL-7087","2013-12-20","2013-12-20","0"
"CAMEL-5405","2012-06-27","2012-09-27","92"
"CAMEL-8315","2015-02-05","2015-02-09","4"
"CAMEL-4176","2011-07-06","2011-07-17","11"
"CAMEL-3430","2010-12-15","2010-12-15","0"
"CAMEL-2188","2009-11-17","2010-01-26","70"
"CAMEL-8458","2015-03-06","2015-03-09","3"
"CAMEL-5950","2013-01-10","2013-01-11","1"
"CAMEL-2084","2009-10-20","2009-10-20","0"
"CAMEL-2209","2009-11-21","2009-11-21","0"
"CAMEL-1103","2008-11-19","2008-11-19","0"
"CAMEL-1777","2009-07-01","2009-07-01","0"
"CAMEL-4124","2011-06-20","2011-06-20","0"
"CAMEL-6872","2013-10-17","2013-10-17","0"
"CAMEL-7922","2014-10-16","2014-11-20","35"
"CAMEL-3136","2010-09-19","2010-09-19","0"
"CAMEL-3389","2010-12-05","2010-12-05","0"
"CAMEL-3716","2011-02-24","2011-03-04","8"
"CAMEL-6717","2013-09-09","2014-01-28","141"
"CAMEL-2306","2009-12-20","2009-12-20","0"
"CAMEL-4938","2012-01-24","2012-01-30","6"
"CAMEL-7798","2014-09-09","2014-09-10","1"
"CAMEL-4794","2011-12-19","2011-12-20","1"
"CAMEL-1958","2009-08-29","2009-09-29","31"
"CAMEL-4261","2011-07-22","2011-07-22","0"
"CAMEL-7031","2013-12-02","2013-12-03","1"
"CAMEL-7111","2014-01-07","2014-01-07","0"
"CAMEL-7973","2014-10-27","2014-10-30","3"
"CAMEL-4459","2011-09-16","2011-09-16","0"
"CAMEL-6504","2013-07-02","2013-07-03","1"
"CAMEL-8707","2015-04-27","2015-04-28","1"
"CAMEL-4067","2011-06-07","2011-06-07","0"
"CAMEL-6179","2013-03-19","2013-03-25","6"
"CAMEL-2478","2010-02-17","2010-02-17","0"
"CAMEL-4915","2012-01-18","2012-01-19","1"
"CAMEL-8521","2015-03-20","2015-03-20","0"
"CAMEL-5263","2012-05-09","2012-05-10","1"
"CAMEL-6072","2013-02-12","2013-02-12","0"
"CAMEL-1508","2009-04-01","2009-04-01","0"
"CAMEL-4584","2011-10-25","2011-10-26","1"
