project,file,sha,author,author_file_tot_added,author_file_added_this_commit,file_tot_added,author_file_tot_deleted,author_file_deleted_this_commit,file_tot_deleted,author_file_commits,file_tot_commits,current_lines_authored,current_file_size,current_comment_lines,max_current_author,total_current_authors,commit_date,bug_fix,fixed_bugs,affected_versions,implicated
lucene,lucene/contrib/demo/src/test/org/apache/lucene/demo/TestDemo.java,aef200aced06a4f595f2be80d50360674e990656,Michael McCandless,11,11,11,9,9,9,1,1,11,55,17,39,3,2011-04-07 10:51:13 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LineFileDocs.java,caa20af8f0b212edb6993a476941cf2f00bcd943,Michael McCandless,2,1,3,4,3,5,2,3,168,178,28,168,3,2011-04-07 10:52:14 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LineFileDocs.java,caa20af8f0b212edb6993a476941cf2f00bcd943,Simon Willnauer,1,0,3,1,0,5,1,3,0,178,28,168,3,2011-04-07 10:52:14 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/util/automaton/fst/Builder.java,eba9aa0fdf93c6bfc6dd675fd414ef7483407cfc,Robert Muir,2,2,2,2,2,2,1,1,2,524,119,498,4,2011-04-07 11:50:14 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterOnDiskFull.java,0c1650e6c75d1edcea3b26d1a67fb7b8b5555ed3,Michael McCandless,1,1,1,1,1,1,1,1,37,548,93,511,2,2011-04-07 15:05:28 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,f01aa5d5f468a232f497a958ea9a670f9175a932,Michael McCandless,3,3,3,3,3,3,1,1,702,3154,272,1794,7,2011-04-07 15:52:19 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterOnDiskFull.java,f01aa5d5f468a232f497a958ea9a670f9175a932,Michael McCandless,3,2,3,3,2,3,2,2,39,548,93,509,2,2011-04-07 15:52:19 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriter.java,c00c4b530d80280a3bbd3fcc69efed057e431e1a,Michael McCandless,4,1,4,3,0,3,2,2,703,3155,272,1794,7,2011-04-07 21:26:32 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/pulsing/PulsingPostingsReaderImpl.java,c00c4b530d80280a3bbd3fcc69efed057e431e1a,Michael McCandless,15,15,15,8,8,8,1,1,286,489,78,286,4,2011-04-07 21:26:32 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/store/MockDirectoryWrapper.java,c00c4b530d80280a3bbd3fcc69efed057e431e1a,Michael McCandless,21,3,39,2,0,4,2,3,138,581,117,262,5,2011-04-07 21:26:32 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/store/MockDirectoryWrapper.java,c00c4b530d80280a3bbd3fcc69efed057e431e1a,Simon Willnauer,18,0,39,2,0,4,1,3,0,581,117,262,5,2011-04-07 21:26:32 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/pulsing/PulsingPostingsWriterImpl.java,c00c4b530d80280a3bbd3fcc69efed057e431e1a,Michael McCandless,1,1,1,1,1,1,1,1,168,313,77,168,3,2011-04-07 21:26:32 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/CheckIndex.java,c00c4b530d80280a3bbd3fcc69efed057e431e1a,Michael McCandless,78,55,78,14,14,14,2,2,193,1128,217,796,6,2011-04-07 21:26:32 +0000,0,[],[],1.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,59d87054f316c0d86e602d9370b76aa6f6a4b99e,Michael McCandless,13,12,14,10,9,11,2,3,58,214,57,156,2,2011-04-09 00:27:46 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,59d87054f316c0d86e602d9370b76aa6f6a4b99e,Simon Willnauer,1,0,14,1,0,11,1,3,0,214,57,156,2,2011-04-09 00:27:46 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestLongPostings.java,59d87054f316c0d86e602d9370b76aa6f6a4b99e,Michael McCandless,251,251,251,0,0,0,1,1,251,251,46,251,1,2011-04-09 00:27:46 +0000,0,[],[],1.0
lucene,lucene/src/java/org/apache/lucene/index/codecs/VariableGapTermsIndexReader.java,af225edf6371ea13b3556819c1196cf43072b410,Michael McCandless,15,15,15,1,1,1,1,1,267,267,40,267,1,2011-04-11 10:56:46 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,2abbcf8643e407198124b4537b35cc63d15c0257,Simon Willnauer,30,30,30,35,35,35,1,1,29,777,68,509,6,2011-04-11 13:08:38 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,3,1,0,3,1,2,1,194,29,159,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/spans/TestNearSpansOrdered.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,3,2,2,3,1,2,15,194,29,159,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,13,0,15,10,0,12,2,4,58,214,57,156,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,15,1,1,12,1,4,156,214,57,156,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java,6807be923adf1f98729823262e14dd22499cafdd,Simon Willnauer,1,0,15,1,0,12,1,4,0,214,57,156,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/store/TestMultiMMap.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,1,86,24,85,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/store/TestMultiMMap.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,85,86,24,85,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestBooleanQuery.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,7,169,24,85,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/util/TestFieldCacheSanityChecker.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,18,165,21,143,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/AbstractTestCase.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,13,438,75,411,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestLazyProxSkipping.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,12,12,12,2,2,2,1,1,37,230,33,162,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterPhraseTest.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,5,5,5,5,5,5,1,1,31,377,17,343,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/TestDemo.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,5,84,30,60,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestCachingSpanFilter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,30,157,36,127,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/analysis/MockVariableLengthPayloadFilter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,51,51,51,0,0,0,1,1,51,51,16,51,1,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTermVectorsWriter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,15,15,15,15,15,15,1,1,445,446,36,445,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestGlobalFieldNumbers.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,20,20,20,20,20,20,1,1,20,535,31,507,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiTermConstantScore.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,0,464,53,401,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiTermConstantScore.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,60,464,53,401,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTieredMergePolicy.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,109,0,111,0,0,2,1,2,107,109,16,107,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTieredMergePolicy.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,111,2,2,2,1,2,2,109,16,107,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestConsistentFieldNumbers.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,13,13,13,13,13,13,1,1,13,338,20,325,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestParallelReaderEmptyIndex.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,6,6,6,6,6,6,1,1,18,128,35,110,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestEmptyIndex.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,8,98,17,84,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestDateSort.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,21,124,32,103,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTransactionRollback.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,3,3,3,3,3,3,1,1,14,217,58,198,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/spans/TestSpansAdvanced.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,4,177,66,137,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/spans/TestSpansAdvanced.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,137,177,66,137,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/TestTermVectorAccessor.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,18,107,14,86,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/store/TestFileSwitchDirectory.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,10,80,24,69,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestPayloads.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,6,1,0,6,1,2,100,622,73,473,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestPayloads.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,5,5,6,5,5,6,1,2,34,622,73,473,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestLongPostings.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,251,0,253,0,0,2,1,2,249,251,46,249,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestLongPostings.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,253,2,2,2,1,2,2,251,46,249,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestRegexpRandom2.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,57,169,34,103,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/misc/TestHighFreqTerms.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,6,278,41,245,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/queries/src/test/org/apache/lucene/search/similar/TestMoreLikeThis.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,91,129,19,91,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiTermQueryRewrites.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,3,3,3,3,3,3,1,1,12,237,23,225,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,11,1,0,11,1,2,29,260,29,192,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterMergePolicy.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,10,10,11,10,10,11,1,2,39,260,29,192,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestRegexpRandom.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,21,153,22,127,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiThreadTermVectors.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,0,192,25,176,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiThreadTermVectors.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,13,192,25,176,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/util/automaton/fst/TestFSTs.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,3,1424,140,1280,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/misc/TestLengthNormModifier.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,1,221,27,170,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/misc/TestLengthNormModifier.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,45,221,27,170,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestScorerPerf.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,22,410,120,380,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestCodecs.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,36,609,60,477,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/BaseTestRangeFilter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,112,189,31,112,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestStressIndexing.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,8,168,32,157,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,2,0,10,2,0,6,1,2,148,556,51,386,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,8,8,10,4,4,6,1,2,22,556,51,386,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestThreadedOptimize.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,21,142,21,113,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSimilarityProvider.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,151,151,18,151,1,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,modules/benchmark/src/test/org/apache/lucene/benchmark/byTask/TestPerfTasksLogic.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,5,5,5,5,5,5,1,1,38,1064,173,943,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNRTReaderWithThreads.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,13,116,22,102,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestCrash.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,42,205,54,153,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterDelete.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,14,14,14,14,14,14,1,1,93,852,94,686,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/queryparser/src/test/org/apache/lucene/queryParser/standard/TestMultiFieldQPHelper.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,20,20,20,20,20,20,1,1,34,367,48,332,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,4,0,64,4,0,64,1,3,173,1938,246,1456,5,2011-04-11 17:20:31 +0000,0,[],[],1.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,56,56,64,56,56,64,1,3,247,1938,246,1456,5,2011-04-11 17:20:31 +0000,0,[],[],1.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexReader.java,6807be923adf1f98729823262e14dd22499cafdd,Simon Willnauer,4,0,64,4,0,64,1,3,0,1938,246,1456,5,2011-04-11 17:20:31 +0000,0,[],[],1.0
lucene,lucene/contrib/highlighter/src/test/org/apache/lucene/search/highlight/HighlighterTest.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,27,27,27,27,27,27,1,1,92,1877,161,1783,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestFieldsReader.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,3,3,3,3,3,3,1,1,21,515,35,408,7,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiValuedNumericRangeQuery.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,19,81,21,58,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestSegmentMerger.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,20,131,25,95,5,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestWildcardRandom.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,23,146,23,118,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/queryparser/src/test/org/apache/lucene/queryParser/ext/TestExtendableQueryParser.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,3,133,19,130,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestPositionIncrement.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,21,327,44,251,7,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestFilterIndexReader.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,14,170,24,80,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestSegmentInfo.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,1,49,16,47,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestElevationComparator.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,10,192,31,162,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexReaderCloneNorms.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,73,362,52,263,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/TestMultiPassIndexSplitter.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,18,141,25,93,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/TestMultiPassIndexSplitter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,30,141,25,93,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSimilarity.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,39,184,27,138,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterLockRelease.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,2,2,2,2,2,2,1,1,5,88,21,75,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestFuzzyQuery.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,3,3,3,3,3,3,1,1,144,478,61,332,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDocsAndPositions.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,2,0,10,2,0,18,1,2,5,324,41,310,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDocsAndPositions.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,8,8,10,16,16,18,1,2,9,324,41,310,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestMaxTermFrequency.java,6807be923adf1f98729823262e14dd22499cafdd,Michael McCandless,1,0,2,1,0,2,1,2,0,123,29,123,1,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestMaxTermFrequency.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,2,1,1,2,1,2,123,123,29,123,1,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/index/DocHelper.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,7,7,7,4,4,4,1,1,12,253,48,241,2,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/TestIndexSplitter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,2,94,19,68,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestFieldCacheRangeFilter.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,43,573,46,520,3,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,11,11,11,11,11,11,1,1,40,696,97,336,7,2011-04-11 17:20:31 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/codecs/preflex/TestSurrogates.java,6807be923adf1f98729823262e14dd22499cafdd,Robert Muir,1,1,1,1,1,1,1,1,244,341,35,244,4,2011-04-11 17:20:31 +0000,0,[],[],0.0
