"issue_key","created","resolutiondate","days_to_solve"
"LUCENE-4481","2012-10-12","2012-10-21","9"
"SOLR-5950","2014-04-02","2014-04-04","2"
"SOLR-2521","2011-05-16","2011-05-18","2"
"LUCENE-3851","2012-03-05","2012-03-06","1"
"LUCENE-2568","2010-07-26","2010-07-27","1"
"LUCENE-5602","2014-04-11","2014-04-15","4"
"LUCENE-3608","2011-11-29","2011-11-30","1"
"SOLR-2048","2010-08-16","2010-08-21","5"
"SOLR-5677","2012-05-07","2014-01-30","633"
"LUCENE-2244","2010-01-30","2011-01-26","361"
"LUCENE-419","2005-08-08","2006-05-27","292"
"LUCENE-5505","2014-03-08","2014-03-08","0"
"LUCENE-5811","2014-07-09","2014-07-29","20"
"SOLR-4456","2013-02-14","2013-06-19","125"
"LUCENE-70","2002-11-19","2006-05-27","1285"
"SOLR-6969","2015-01-12","2015-03-02","49"
"SOLR-1009","2009-02-06","2009-02-11","5"
"LUCENE-6143","2013-03-13","2014-12-30","657"
"LUCENE-3258","2011-06-29","2011-06-30","1"
"LUCENE-5635","2014-05-01","2014-05-01","0"
"LUCENE-1169","2008-02-07","2008-02-07","0"
"LUCENE-2693","2010-10-10","2011-01-24","106"
"LUCENE-6242","2015-02-12","2015-02-13","1"
"LUCENE-4033","2012-05-05","2013-02-08","279"
"LUCENE-792","2007-02-02","2011-01-25","1453"
"SOLR-1759","2010-02-05","2010-02-05","0"
"LUCENE-2210","2010-01-14","2010-01-14","0"
"LUCENE-3820","2012-02-23","2012-02-28","5"
"LUCENE-1010","2007-09-29","2007-09-29","0"
"LUCENE-6427","2015-04-15","2015-04-28","13"
"SOLR-4817","2013-05-13","2013-08-26","105"
"LUCENE-3941","2012-04-02","2012-04-02","0"
"SOLR-3098","2012-02-05","2012-03-13","37"
"SOLR-4318","2013-01-19","2013-03-15","55"
"LUCENE-1068","2007-11-27","2007-12-28","31"
"LUCENE-2222","2010-01-18","2010-01-18","0"
"SOLR-1995","2010-07-11","2010-07-15","4"
"SOLR-7630","2015-06-03","2015-06-03","0"
"LUCENE-53","2002-09-09","2006-05-27","1356"
"SOLR-1394","2009-08-29","2009-10-16","48"
"SOLR-4189","2012-12-14","2012-12-14","0"
"LUCENE-1906","2009-09-10","2009-09-11","1"
"LUCENE-940","2007-06-23","2007-06-27","4"
"SOLR-6426","2014-08-24","2015-02-26","186"
"SOLR-6932","2015-01-08","2015-01-10","2"
"SOLR-3345","2012-04-10","2014-07-22","833"
"LUCENE-1448","2008-11-11","2009-07-25","256"
"LUCENE-2272","2010-02-19","2010-11-27","281"
"LUCENE-6406","2015-04-07","2015-04-08","1"
"LUCENE-6409","2015-04-08","2015-04-13","5"
"SOLR-1706","2010-01-06","2010-03-27","80"
"SOLR-5684","2014-01-31","2014-02-01","1"
"LUCENE-913","2007-06-06","2007-06-07","1"
"SOLR-6624","2014-10-14","2014-10-17","3"
"LUCENE-4802","2013-02-26","2013-02-26","0"
"SOLR-6749","2014-11-17","2014-11-18","1"
"LUCENE-5103","2013-07-11","2013-07-13","2"
"SOLR-2468","2011-04-14","2011-04-14","0"
"SOLR-3756","2012-08-23","2012-09-15","23"
"LUCENE-5654","2014-05-07","2014-05-07","0"
"LUCENE-5852","2014-07-28","2014-07-29","1"
"LUCENE-2817","2010-12-17","2010-12-17","0"
"SOLR-7675","2015-06-13","2015-06-13","0"
"LUCENE-5097","2013-07-08","2013-07-08","0"
"LUCENE-2541","2010-07-16","2010-07-17","1"
"LUCENE-3627","2011-12-07","2011-12-08","1"
"LUCENE-2158","2009-12-15","2009-12-16","1"
"LUCENE-25","2002-03-28","2008-08-21","2338"
"LUCENE-3686","2012-01-11","2012-01-12","1"
"LUCENE-5391","2014-01-09","2014-01-10","1"
"SOLR-4064","2012-11-12","2012-11-12","0"
"LUCENE-5041","2013-06-06","2013-06-06","0"
"SOLR-2141","2010-10-05","2012-11-27","784"
"LUCENE-4543","2012-11-06","2012-11-07","1"
"SOLR-6931","2015-01-08","2015-01-15","7"
"SOLR-4813","2013-05-13","2013-05-14","1"
"LUCENE-5592","2014-04-10","2014-04-10","0"
"LUCENE-6197","2015-01-23","2015-01-24","1"
"LUCENE-2625","2010-08-26","2010-10-19","54"
"SOLR-1489","2009-10-03","2011-03-03","516"
"LUCENE-2884","2011-01-24","2011-01-24","0"
"LUCENE-3083","2011-05-09","2011-05-09","0"
"LUCENE-3601","2011-11-27","2011-11-29","2"
"SOLR-3641","2012-07-18","2012-09-14","58"
"LUCENE-5375","2013-12-13","2014-01-15","33"
"SOLR-683","2008-08-08","2008-08-12","4"
"SOLR-4144","2012-12-04","2012-12-13","9"
"SOLR-545","2008-04-22","2008-08-14","114"
"LUCENE-401","2005-06-23","2011-01-25","2042"
"SOLR-2275","2010-12-09","2010-12-21","12"
"LUCENE-1875","2009-08-30","2009-08-30","0"
"LUCENE-213","2004-04-08","2006-05-27","779"
"SOLR-5349","2013-10-15","2013-10-15","0"
"SOLR-4088","2012-11-16","2012-12-26","40"
"SOLR-3655","2012-07-20","2013-02-08","203"
"LUCENE-4948","2013-04-22","2013-04-22","0"
"SOLR-5231","2013-09-10","2013-09-11","1"
"SOLR-1500","2009-10-09","2009-10-09","0"
"LUCENE-5757","2014-06-12","2014-06-13","1"
"LUCENE-1838","2009-08-21","2009-08-22","1"
"SOLR-5247","2013-09-18","2013-11-13","56"
"SOLR-556","2008-05-02","2008-07-07","66"
"LUCENE-1018","2007-10-04","2007-10-06","2"
"LUCENE-3471","2011-09-27","2011-09-27","0"
"LUCENE-432","2005-09-13","2006-02-03","143"
"SOLR-1286","2009-07-16","2009-07-21","5"
"LUCENE-356","2005-03-05","2006-05-27","448"
"LUCENE-1918","2009-09-17","2009-09-18","1"
"LUCENE-3703","2012-01-18","2012-01-22","4"
"LUCENE-6019","2014-10-22","2014-12-18","57"
"LUCENE-2529","2010-07-06","2010-09-28","84"
"SOLR-2088","2010-08-24","2010-12-01","99"
"SOLR-5426","2013-11-07","2014-06-13","218"
"SOLR-4327","2013-01-20","2013-10-13","266"
"LUCENE-269","2004-08-25","2006-05-27","640"
"LUCENE-4221","2012-07-15","2012-08-03","19"
"SOLR-5206","2013-08-31","2013-09-03","3"
"SOLR-4702","2013-04-11","2014-08-06","482"
"LUCENE-5863","2014-07-30","2014-09-24","56"
"SOLR-5596","2014-01-02","2014-08-29","239"
"LUCENE-2740","2010-11-04","2010-11-10","6"
"LUCENE-2855","2011-01-08","2011-01-11","3"
"SOLR-6591","2014-10-06","2014-12-02","57"
"LUCENE-2134","2009-12-08","2009-12-08","0"
"SOLR-4187","2012-12-14","2012-12-14","0"
"SOLR-4170","2012-12-12","2013-01-08","27"
"SOLR-4198","2012-12-15","2012-12-15","0"
"LUCENE-3398","2011-08-23","2011-08-25","2"
"LUCENE-5151","2013-07-30","2013-07-30","0"
"SOLR-3195","2012-03-02","2012-03-05","3"
"LUCENE-4796","2013-02-25","2013-02-26","1"
"LUCENE-895","2007-05-29","2007-05-30","1"
"SOLR-6623","2014-10-14","2014-10-27","13"
"SOLR-3753","2012-08-23","2012-09-17","25"
"SOLR-7108","2015-02-13","2015-06-07","114"
"LUCENE-3348","2011-07-28","2011-08-10","13"
"LUCENE-3244","2011-06-26","2011-06-27","1"
"SOLR-3647","2012-07-19","2012-08-07","19"
"SOLR-4001","2012-10-27","2012-12-01","35"
"SOLR-7679","2015-06-14","2015-06-19","5"
"LUCENE-4053","2012-05-13","2012-08-12","91"
"LUCENE-1009","2007-09-29","2007-09-29","0"
"SOLR-770","2008-09-11","2008-09-11","0"
"LUCENE-4693","2013-01-17","2013-01-18","1"
"SOLR-2280","2010-12-09","2012-01-24","411"
"SOLR-591","2008-06-06","2008-08-05","60"
"LUCENE-561","2006-05-02","2006-05-19","17"
"SOLR-3981","2012-10-23","2012-10-24","1"
"SOLR-5811","2014-03-04","2014-04-02","29"
"SOLR-4079","2012-11-15","2013-01-05","51"
"SOLR-2934","2011-12-01","2014-03-04","824"
"SOLR-6159","2014-06-11","2014-07-01","20"
"SOLR-6959","2015-01-11","2015-01-12","1"
"LUCENE-5128","2013-07-20","2013-07-23","3"
"SOLR-263","2007-06-16","2007-06-16","0"
"SOLR-1242","2009-06-24","2009-06-25","1"
"LUCENE-5772","2014-06-17","2014-06-18","1"
"LUCENE-5264","2013-10-08","2013-10-09","1"
"SOLR-6775","2014-11-21","2015-02-05","76"
"SOLR-4657","2013-03-31","2013-04-08","8"
"LUCENE-1548","2009-02-26","2009-02-27","1"
"LUCENE-5801","2014-07-01","2014-07-03","2"
"LUCENE-3190","2011-06-10","2011-06-15","5"
"SOLR-6245","2014-07-15","2014-07-15","0"
"LUCENE-462","2005-11-10","2005-11-12","2"
"LUCENE-1384","2008-09-12","2008-09-15","3"
"LUCENE-1901","2009-09-08","2009-09-08","0"
"LUCENE-365","2005-03-27","2006-10-18","570"
"SOLR-4631","2013-03-22","2013-04-02","11"
"LUCENE-1571","2009-03-25","2009-06-14","81"
"LUCENE-4397","2012-09-16","2012-09-19","3"
"LUCENE-3189","2011-06-10","2011-09-08","90"
"SOLR-7206","2015-03-08","2015-03-09","1"
"SOLR-2109","2010-09-08","2010-09-09","1"
"LUCENE-5805","2014-07-04","2015-06-05","336"
"SOLR-6148","2014-06-06","2014-06-09","3"
"LUCENE-4297","2012-08-08","2012-08-08","0"
"LUCENE-3361","2011-08-04","2011-08-08","4"
"SOLR-1037","2009-02-25","2009-02-25","0"
"LUCENE-4744","2013-02-01","2013-02-05","4"
"LUCENE-5578","2014-04-04","2014-04-09","5"
"LUCENE-3329","2011-07-20","2011-07-20","0"
"SOLR-745","2008-09-01","2008-09-02","1"
"SOLR-2529","2011-05-19","2011-06-10","22"
"SOLR-1200","2009-06-03","2009-06-04","1"
"SOLR-7616","2015-06-01","2015-06-09","8"
"LUCENE-5394","2014-01-11","2014-01-11","0"
"LUCENE-1714","2009-06-23","2009-06-23","0"
"LUCENE-6239","2015-02-11","2015-02-12","1"
"LUCENE-877","2007-05-09","2007-05-09","0"
"LUCENE-1415","2008-10-08","2008-10-10","2"
"LUCENE-4888","2013-03-26","2013-04-03","8"
"SOLR-3131","2012-02-13","2012-12-31","322"
"SOLR-3875","2012-09-24","2012-09-24","0"
"SOLR-4926","2013-06-13","2013-06-26","13"
"SOLR-6496","2014-09-09","2015-01-12","125"
"LUCENE-2074","2009-11-16","2010-04-08","143"
"LUCENE-3815","2012-02-21","2012-02-21","0"
"LUCENE-1831","2009-08-20","2009-08-20","0"
"LUCENE-3222","2011-06-20","2011-06-21","1"
"LUCENE-5614","2014-04-17","2014-04-17","0"
"LUCENE-1727","2009-07-01","2009-07-09","8"
"LUCENE-288","2004-10-14","2005-12-02","414"
"LUCENE-4488","2012-10-17","2012-10-19","2"
"LUCENE-5532","2014-03-17","2014-03-17","0"
"SOLR-1141","2009-05-02","2009-05-04","2"
"SOLR-5727","2014-02-14","2014-02-18","4"
"SOLR-3892","2012-09-25","2012-09-25","0"
"LUCENE-2992","2011-03-25","2011-03-25","0"
"LUCENE-167","2003-12-30","2009-08-25","2065"
"SOLR-6691","2014-11-03","2015-01-17","75"
"SOLR-4773","2013-04-28","2014-03-16","322"
"LUCENE-137","2003-09-30","2006-05-27","970"
"SOLR-985","2009-01-26","2009-01-26","0"
"LUCENE-5254","2013-10-02","2013-10-04","2"
"SOLR-1433","2009-09-15","2009-09-28","13"
"LUCENE-3146","2011-05-26","2011-06-01","6"
"LUCENE-4788","2013-02-20","2013-02-21","1"
"LUCENE-5952","2014-09-15","2014-09-21","6"
"LUCENE-788","2007-01-28","2007-02-11","14"
"SOLR-6189","2014-06-23","2014-06-24","1"
"LUCENE-1326","2008-07-03","2008-07-04","1"
"SOLR-4094","2012-11-20","2012-11-20","0"
"SOLR-5321","2013-10-09","2013-10-09","0"
"SOLR-3758","2012-08-26","2013-04-01","218"
"LUCENE-5220","2013-09-17","2013-09-18","1"
"LUCENE-4185","2012-07-02","2012-07-07","5"
"SOLR-3196","2012-03-03","2012-03-15","12"
"SOLR-2848","2011-10-20","2011-11-10","21"
"LUCENE-4070","2012-05-19","2012-05-19","0"
"LUCENE-1590","2009-04-07","2009-04-09","2"
"SOLR-6136","2014-06-04","2014-07-15","41"
"SOLR-6708","2014-11-05","2014-12-03","28"
"SOLR-2726","2011-08-23","2011-09-16","24"
"SOLR-1138","2009-04-30","2009-06-29","60"
"SOLR-2118","2010-09-12","2010-09-13","1"
"LUCENE-4801","2013-02-26","2013-02-26","0"
"LUCENE-2283","2010-02-23","2010-05-30","96"
"SOLR-3522","2012-06-07","2012-06-18","11"
"SOLR-1259","2009-07-02","2012-06-14","1078"
"LUCENE-385","2005-05-01","2006-05-27","391"
"SOLR-4590","2013-03-15","2013-09-26","195"
"SOLR-1593","2009-11-23","2009-11-23","0"
"LUCENE-4583","2012-12-01","2013-08-16","258"
"LUCENE-2593","2010-08-10","2010-08-10","0"
"SOLR-6643","2014-10-22","2015-01-08","78"
"SOLR-2108","2010-09-08","2010-09-21","13"
"LUCENE-4075","2012-05-23","2012-05-25","2"
"SOLR-6206","2014-06-26","2014-06-26","0"
"LUCENE-673","2006-09-16","2007-12-11","451"
"SOLR-1248","2009-06-25","2009-06-26","1"
"LUCENE-3324","2011-07-17","2011-07-17","0"
"LUCENE-5502","2014-03-07","2014-03-17","10"
"LUCENE-1723","2009-06-30","2009-06-30","0"
"LUCENE-4246","2012-07-23","2014-04-08","624"
"LUCENE-2944","2011-03-01","2011-03-21","20"
"LUCENE-3137","2011-05-24","2011-05-25","1"
"SOLR-3362","2012-04-17","2012-04-19","2"
"SOLR-7635","2015-06-04","2015-06-13","9"
"SOLR-2001","2010-07-12","2010-09-11","61"
"SOLR-2291","2010-12-18","2012-03-23","461"
"LUCENE-2936","2011-02-23","2011-02-25","2"
"LUCENE-444","2005-10-04","2005-10-05","1"
"SOLR-276","2007-06-26","2007-06-27","1"
"SOLR-3262","2012-03-21","2012-03-26","5"
"SOLR-4321","2013-01-19","2013-01-24","5"
"SOLR-4159","2012-12-09","2012-12-10","1"
"SOLR-5239","2013-09-12","2013-10-17","35"
"LUCENE-837","2007-03-20","2007-05-31","72"
"SOLR-2914","2011-11-24","2011-11-29","5"
"LUCENE-6431","2015-04-17","2015-04-17","0"
"SOLR-4003","2012-10-28","2012-11-13","16"
"SOLR-1538","2009-11-01","2010-01-11","71"
"LUCENE-3276","2011-07-05","2011-07-05","0"
"LUCENE-1864","2009-08-27","2009-08-27","0"
"SOLR-2474","2011-04-20","2011-04-20","0"
"LUCENE-3100","2011-05-14","2011-05-17","3"
"SOLR-827","2008-10-28","2008-10-28","0"
"SOLR-4200","2012-12-15","2013-03-06","81"
"SOLR-5649","2014-01-20","2014-02-11","22"
"LUCENE-650","2006-08-13","2006-08-20","7"
"LUCENE-4653","2013-01-03","2013-01-03","0"
"SOLR-4075","2012-11-14","2012-11-19","5"
"SOLR-7134","2015-02-21","2015-03-27","34"
"SOLR-1159","2009-05-12","2009-05-12","0"
"LUCENE-3508","2011-10-11","2011-10-25","14"
"SOLR-5058","2013-07-22","2013-08-30","39"
"SOLR-2847","2011-10-19","2012-02-15","119"
"SOLR-7628","2015-06-02","2015-06-10","8"
"LUCENE-3350","2011-07-29","2011-07-29","0"
"LUCENE-3111","2011-05-17","2011-05-17","0"
"LUCENE-2417","2010-04-28","2010-06-01","34"
"SOLR-5636","2014-01-15","2014-01-19","4"
"SOLR-7284","2015-03-22","2015-04-08","17"
"SOLR-6798","2014-11-27","2014-11-27","0"
"SOLR-3899","2012-09-27","2012-09-27","0"
"SOLR-5867","2014-03-16","2014-03-17","1"
"LUCENE-4451","2012-09-30","2012-10-01","1"
"LUCENE-3981","2012-04-13","2012-04-17","4"
"SOLR-1469","2009-09-28","2010-08-02","308"
"SOLR-1021","2009-02-15","2009-05-28","102"
"SOLR-1466","2009-09-27","2009-09-27","0"
"LUCENE-2550","2010-07-19","2010-07-19","0"
"SOLR-4595","2013-03-16","2013-03-16","0"
"LUCENE-1911","2009-09-16","2009-09-17","1"
"SOLR-3759","2012-08-26","2012-09-17","22"
"SOLR-1577","2009-11-19","2009-11-23","4"
"LUCENE-4129","2012-06-11","2012-06-11","0"
"SOLR-1398","2009-08-31","2009-09-06","6"
"LUCENE-238","2004-07-10","2006-05-27","686"
"LUCENE-4084","2012-05-29","2012-05-29","0"
"SOLR-7101","2015-02-11","2015-02-14","3"
"LUCENE-2561","2010-07-24","2010-07-28","4"
"LUCENE-2631","2010-09-01","2010-11-15","75"
"LUCENE-3867","2012-03-14","2012-03-23","9"
"LUCENE-4383","2012-09-13","2012-09-13","0"
"SOLR-2111","2010-09-08","2010-09-08","0"
"SOLR-519","2008-03-30","2008-03-30","0"
"SOLR-3920","2012-10-08","2012-10-26","18"
"LUCENE-3183","2011-06-08","2011-06-09","1"
"LUCENE-5843","2014-07-23","2014-09-16","55"
"SOLR-5709","2014-02-08","2014-02-10","2"
"LUCENE-573","2006-05-19","2006-11-18","183"
"SOLR-5895","2014-03-21","2014-03-22","1"
"LUCENE-1202","2008-03-05","2008-03-17","12"
"LUCENE-6214","2015-01-31","2015-02-25","25"
"SOLR-3256","2012-03-19","2012-03-27","8"
"SOLR-7029","2015-01-24","2015-01-24","0"
"LUCENE-4804","2013-02-26","2013-02-26","0"
"LUCENE-4128","2012-06-10","2012-06-11","1"
"SOLR-1459","2009-09-24","2009-09-24","0"
"SOLR-87","2006-12-19","2006-12-19","0"
"SOLR-4879","2013-05-30","2014-01-24","239"
"LUCENE-3962","2012-04-06","2012-04-06","0"
"SOLR-7369","2015-04-09","2015-04-10","1"
"LUCENE-6499","2015-05-25","2015-05-26","1"
"SOLR-1290","2009-07-16","2012-09-07","1149"
"LUCENE-3143","2011-05-25","2011-05-25","0"
"SOLR-2248","2010-11-22","2010-11-22","0"
"SOLR-5966","2014-04-06","2014-08-25","141"
"SOLR-1040","2009-02-26","2009-02-26","0"
"LUCENE-6075","2014-11-24","2014-12-01","7"
"LUCENE-203","2004-03-27","2006-05-27","791"
"LUCENE-2689","2010-10-05","2010-10-07","2"
"SOLR-3083","2012-02-01","2012-05-07","96"
"SOLR-7037","2015-01-26","2015-01-27","1"
"LUCENE-823","2007-03-04","2007-03-06","2"
"SOLR-5834","2014-03-08","2014-03-25","17"
"SOLR-5961","2014-04-04","2015-02-27","329"
"LUCENE-5999","2014-10-07","2014-10-08","1"
"LUCENE-5486","2014-03-03","2014-03-03","0"
"LUCENE-2284","2010-02-24","2010-10-29","247"
"SOLR-34","2006-07-18","2006-07-18","0"
"LUCENE-4511","2012-10-29","2012-10-31","2"
"SOLR-3074","2012-01-30","2012-03-22","52"
"LUCENE-3578","2011-11-15","2011-11-15","0"
"LUCENE-1310","2008-06-20","2008-08-05","46"
"SOLR-4563","2013-03-12","2013-05-10","59"
"LUCENE-6279","2015-02-21","2015-02-24","3"
"SOLR-2460","2011-04-07","2011-10-26","202"
"LUCENE-541","2006-04-06","2006-04-06","0"
"SOLR-5918","2014-03-26","2015-01-26","306"
"LUCENE-3026","2011-04-13","2011-04-14","1"
"LUCENE-5647","2014-05-06","2015-01-20","259"
"LUCENE-124","2003-07-10","2010-03-08","2433"
"SOLR-4266","2013-01-04","2013-01-16","12"
"LUCENE-380","2005-04-22","2006-05-27","400"
"LUCENE-3044","2011-04-24","2011-04-24","0"
"SOLR-6264","2014-07-21","2014-07-28","7"
"LUCENE-6658","2015-07-06","2015-07-06","0"
"SOLR-3139","2012-02-17","2012-04-13","56"
"LUCENE-5574","2014-04-04","2014-04-04","0"
"LUCENE-3033","2011-04-15","2011-04-28","13"
"LUCENE-6078","2014-11-26","2014-11-26","0"
"LUCENE-4532","2012-11-04","2012-11-07","3"
"LUCENE-2088","2009-11-22","2009-11-25","3"
"SOLR-4589","2013-03-15","2013-03-20","5"
"SOLR-3287","2012-03-28","2012-03-28","0"
"LUCENE-905","2007-06-05","2007-06-06","1"
"SOLR-5615","2014-01-07","2014-02-19","43"
"SOLR-4311","2013-01-16","2013-03-15","58"
"SOLR-3340","2012-04-07","2012-04-07","0"
"LUCENE-1069","2007-11-27","2007-11-27","0"
"LUCENE-5192","2013-08-29","2013-08-30","1"
"SOLR-3244","2012-03-14","2012-03-14","0"
"SOLR-40","2006-07-26","2012-02-23","2038"
"SOLR-5402","2013-10-30","2014-01-24","86"
"LUCENE-5238","2013-09-23","2013-09-24","1"
"SOLR-5367","2013-10-19","2013-10-19","0"
"SOLR-7028","2015-01-24","2015-01-24","0"
"LUCENE-3207","2011-06-16","2011-06-16","0"
"SOLR-1053","2009-03-08","2009-03-09","1"
"LUCENE-2668","2010-09-25","2010-09-28","3"
"LUCENE-2300","2010-03-07","2010-06-01","86"
"LUCENE-2523","2010-07-02","2010-07-20","18"
"SOLR-3467","2012-05-18","2012-06-28","41"
"SOLR-6157","2014-06-10","2014-10-13","125"
"LUCENE-113","2003-05-21","2006-05-27","1102"
"SOLR-6682","2014-10-30","2015-03-10","131"
"SOLR-1257","2009-07-02","2009-07-09","7"
"SOLR-2762","2011-09-14","2011-09-17","3"
"LUCENE-3934","2012-03-29","2012-04-02","4"
"LUCENE-845","2007-03-22","2007-09-18","180"
"SOLR-6551","2014-09-23","2014-11-11","49"
"LUCENE-6166","2015-01-08","2015-01-09","1"
"LUCENE-3582","2011-11-18","2011-11-19","1"
"SOLR-986","2009-01-26","2009-02-05","10"
"LUCENE-2805","2010-12-07","2010-12-08","1"
"LUCENE-4952","2013-04-23","2013-04-24","1"
"LUCENE-413","2005-07-22","2006-04-04","256"
"SOLR-4709","2013-04-12","2013-11-21","223"
"LUCENE-6408","2015-04-08","2015-04-15","7"
"SOLR-1095","2009-03-30","2009-04-01","2"
"LUCENE-6173","2015-01-10","2015-01-10","0"
"SOLR-4699","2013-04-10","2013-04-10","0"
"LUCENE-1276","2008-04-30","2008-05-01","1"
"SOLR-2339","2011-01-28","2011-02-04","7"
"LUCENE-518","2006-03-11","2008-11-12","977"
"LUCENE-5517","2014-03-10","2014-03-11","1"
"LUCENE-106","2003-04-30","2006-05-27","1123"
"LUCENE-3879","2012-03-16","2012-03-16","0"
"SOLR-3849","2012-09-18","2012-09-18","0"
"SOLR-6104","2014-05-21","2014-05-22","1"
"LUCENE-3223","2011-06-21","2011-06-21","0"
"SOLR-2327","2011-01-21","2011-01-26","5"
"LUCENE-627","2006-07-14","2006-07-16","2"
"LUCENE-3561","2011-11-05","2011-11-05","0"
"LUCENE-683","2006-10-15","2006-10-15","0"
"LUCENE-2564","2010-07-26","2011-11-10","472"
"SOLR-7318","2015-03-27","2015-03-27","0"
"SOLR-2321","2011-01-19","2011-01-28","9"
"SOLR-6509","2014-09-12","2014-09-22","10"
"SOLR-7638","2015-06-04","2015-06-10","6"
"LUCENE-2937","2011-02-23","2011-02-23","0"
"SOLR-2271","2010-12-07","2012-06-14","555"
"LUCENE-199","2004-03-21","2006-05-27","797"
"LUCENE-5003","2013-05-16","2013-05-16","0"
"SOLR-3396","2012-04-23","2012-04-24","1"
"LUCENE-1739","2009-07-10","2009-07-10","0"
"SOLR-5770","2014-02-24","2014-03-17","21"
"LUCENE-5790","2014-06-26","2014-07-08","12"
"LUCENE-3182","2011-06-08","2011-06-08","0"
"SOLR-902","2008-12-08","2008-12-29","21"
"SOLR-1766","2010-02-10","2010-02-10","0"
"SOLR-2324","2011-01-19","2011-04-20","91"
"SOLR-3777","2012-08-31","2012-09-19","19"
"SOLR-5304","2013-10-04","2013-10-05","1"
"LUCENE-2808","2010-12-09","2011-01-03","25"
"SOLR-724","2008-08-25","2008-08-25","0"
"LUCENE-6597","2015-06-22","2015-06-25","3"
"SOLR-5448","2013-11-15","2013-11-16","1"
"SOLR-4899","2013-06-04","2013-06-10","6"
"SOLR-6696","2014-11-03","2014-11-04","1"
"SOLR-3745","2012-08-20","2012-08-27","7"
"SOLR-5243","2013-09-17","2013-09-18","1"
"LUCENE-1445","2008-11-10","2009-03-19","129"
"SOLR-391","2007-10-25","2013-02-16","1941"
"SOLR-5898","2014-03-21","2014-03-23","2"
"SOLR-7687","2015-06-15","2015-06-26","11"
"SOLR-180","2007-03-04","2007-12-27","298"
"LUCENE-984","2007-08-17","2007-09-18","32"
"LUCENE-6346","2015-03-06","2015-03-06","0"
"SOLR-6493","2014-09-09","2014-09-10","1"
"LUCENE-258","2004-08-12","2006-05-27","653"
"LUCENE-1050","2007-11-10","2008-01-17","68"
"SOLR-7072","2015-02-04","2015-02-05","1"
"LUCENE-3897","2012-03-21","2012-03-22","1"
"SOLR-6241","2014-07-12","2014-10-09","89"
"SOLR-5359","2013-10-17","2013-10-19","2"
"SOLR-2320","2011-01-19","2011-01-25","6"
"LUCENE-744","2006-12-12","2006-12-16","4"
"LUCENE-2907","2011-02-05","2011-02-06","1"
"SOLR-4642","2013-03-25","2013-03-25","0"
"LUCENE-583","2006-05-28","2006-06-02","5"
"LUCENE-190","2004-03-04","2006-05-27","814"
"LUCENE-3743","2012-02-01","2012-02-01","0"
"LUCENE-3009","2011-03-30","2011-05-31","62"
"LUCENE-1044","2007-11-02","2008-02-11","101"
"SOLR-3082","2012-01-31","2012-02-03","3"
"LUCENE-5673","2014-05-15","2014-05-16","1"
"SOLR-6545","2014-09-19","2014-10-24","35"
"LUCENE-479","2005-12-08","2005-12-09","1"
"SOLR-707","2008-08-18","2008-08-27","9"
"SOLR-2691","2011-08-03","2011-08-20","17"
"SOLR-444","2007-12-26","2008-01-14","19"
"LUCENE-6292","2015-02-24","2015-02-25","1"
"SOLR-6410","2014-08-22","2014-08-22","0"
"SOLR-6780","2014-11-24","2015-02-04","72"
"LUCENE-908","2007-06-05","2007-08-22","78"
"SOLR-1993","2010-07-09","2010-12-21","165"
"LUCENE-5646","2014-05-06","2014-05-06","0"
"SOLR-3338","2012-04-07","2012-04-08","1"
"LUCENE-3347","2011-07-28","2011-07-30","2"
"SOLR-2902","2011-11-16","2011-11-17","1"
"SOLR-3795","2012-09-06","2012-09-06","0"
"SOLR-3515","2012-06-07","2012-06-07","0"
"SOLR-5848","2014-03-11","2014-03-12","1"
"SOLR-6048","2014-05-07","2014-06-12","36"
"LUCENE-2785","2010-11-30","2010-12-01","1"
"LUCENE-4740","2013-01-31","2013-06-14","134"
"SOLR-3375","2012-04-18","2012-04-27","9"
"LUCENE-319","2004-12-01","2006-05-27","542"
"LUCENE-59","2002-09-18","2006-05-27","1347"
"LUCENE-3794","2012-02-16","2012-02-16","0"
"LUCENE-85","2003-02-11","2006-05-27","1201"
"LUCENE-3012","2011-04-04","2011-05-18","44"
"LUCENE-6400","2015-04-06","2015-04-16","10"
"LUCENE-4480","2012-10-12","2012-10-12","0"
"SOLR-7165","2015-02-26","2015-03-03","5"
"LUCENE-2658","2010-09-20","2010-10-29","39"
"SOLR-2257","2010-11-28","2010-11-29","1"
"LUCENE-1355","2008-08-12","2008-08-19","7"
"SOLR-6762","2014-11-19","2014-11-19","0"
"SOLR-601","2008-06-17","2008-06-17","0"
"LUCENE-3548","2011-11-01","2011-11-01","0"
"SOLR-5524","2013-12-03","2013-12-03","0"
"SOLR-837","2008-11-05","2008-11-05","0"
"SOLR-5437","2013-11-12","2013-11-25","13"
"LUCENE-2199","2010-01-08","2010-01-10","2"
"LUCENE-1383","2008-09-11","2008-09-14","3"
"SOLR-1746","2010-02-02","2010-02-04","2"
"LUCENE-2016","2009-10-29","2009-11-07","9"
"SOLR-4050","2012-11-08","2013-01-11","64"
"SOLR-4638","2013-03-23","2013-03-29","6"
"SOLR-5906","2014-03-24","2014-03-25","1"
"LUCENE-6218","2015-02-04","2015-02-05","1"
"SOLR-4097","2012-11-21","2012-11-21","0"
"SOLR-7508","2015-05-07","2015-05-15","8"
"LUCENE-2769","2010-11-19","2010-11-19","0"
