"sha","file","commit_ownership","line_ownership_added","line_ownership_deleted","total_contributors","line_authorship","total_authors","file_size","comment_to_code_ratio","major_contributors","minor_contributors","lines_added_major_contributors","lines_added_minor_contributors","lines_deleted_major_contributors","lines_deleted_minor_contributors","implicated"
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestPrefixQuery.java",0.5,1,0.666666666666667,2,0.686567164179104,4,67,0.425531914893617,2,0,1,1,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestPrefixRandom.java",0.666666666666667,0.6,0.769230769230769,3,0.933333333333333,5,135,0.25,3,0,3,0,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestQueryWrapperFilter.java",0.5,0.621621621621622,0.6,2,0.470588235294118,3,153,0.159090909090909,2,0,2,0,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestRegexpQuery.java",0.5,1,0.666666666666667,2,0.849206349206349,3,126,0.272727272727273,2,0,1,1,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestRegexpRandom2.java",0.666666666666667,0.628571428571429,0.5,3,0.530120481927711,5,166,0.211678832116788,2,1,2,1,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestRegexpRandom.java",0.8,0.864864864864865,0.979166666666667,2,0.612676056338028,4,142,0.183333333333333,2,0,2,0,1,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestScoreCachingWrappingScorer.java",1,0,1,1,0.857142857142857,3,126,0.223300970873786,1,0,0,1,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestScorerPerf.java",0.571428571428571,0.611111111111111,0.583333333333333,3,0.903846153846154,5,416,0.410169491525424,3,0,3,0,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSearchAfter.java",1,1,1,1,1,1,99,0.2375,1,0,1,0,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSearchWithThreads.java",0.5,0.571428571428571,0.666666666666667,2,0.87719298245614,3,114,0.1875,2,0,2,0,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSimilarity.java",0.625,0.611111111111111,0.703703703703704,4,0.742857142857143,5,175,0.174496644295302,4,0,3,1,3,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSimilarityProvider.java",0.833333333333333,0.875,0.8,2,0.981818181818182,2,165,0.122448979591837,2,0,2,0,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSloppyPhraseQuery.java",0.428571428571429,0.75,0.777777777777778,4,0.459302325581395,5,344,0.186206896551724,4,0,2,2,2,2,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSort.java",0.346153846153846,0.521172638436482,0.376582278481013,5,0.46345139412208,7,1327,0.107679465776294,4,1,4,1,3,2,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestSubScorerFreqs.java",0.714285714285714,0.903225806451613,0.904761904761905,2,0.814814814814815,3,216,0.085427135678392,2,0,1,1,1,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTermRangeFilter.java",1,0,1,1,0.855140186915888,2,214,0.169398907103825,1,0,0,1,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTermRangeQuery.java",0.5,0.851851851851852,0.6,3,0.653958944281525,5,341,0.144295302013423,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTermScorer.java",0.625,0.7,0.533333333333333,3,0.748633879781421,5,183,0.196078431372549,3,0,3,0,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTermVectors.java",0.428571428571429,0.453968253968254,0.731601731601732,4,0.423572744014733,6,543,0.094758064516129,3,1,3,1,2,2,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTimeLimitingCollector.java",0.333333333333333,0.638888888888889,0.62962962962963,4,0.856749311294766,5,363,0.247422680412371,4,0,2,2,3,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTopDocsCollector.java",1,0,1,1,0.938388625592417,3,211,0.198863636363636,1,0,0,1,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTopDocsMerge.java",0.444444444444444,0.947169811320755,0.476190476190476,4,0.94672131147541,3,244,0.134883720930233,4,0,1,3,3,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestTopScoreDocCollector.java",1,0,1,1,0.867647058823529,2,68,0.416666666666667,1,0,0,1,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestWildcard.java",0.375,0.721153846153846,0.646153846153846,3,0.586466165413534,5,399,0.220183486238532,3,0,2,1,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/search/TestWildcardRandom.java",0.666666666666667,0.722222222222222,0.952380952380952,2,0.6,4,140,0.196581196581197,2,0,2,0,1,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/store/TestBufferedIndexInput.java",0.285714285714286,0.383333333333333,0.314814814814815,4,0.875331564986737,5,377,0.178125,4,0,4,0,4,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/store/TestLockFactory.java",0.428571428571429,0.428571428571429,0.473684210526316,4,0.863207547169811,5,424,0.155313351498638,4,0,2,2,4,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/store/TestRAMDirectory.java",0.333333333333333,0.541666666666667,0.481481481481481,4,0.790322580645161,6,186,0.207792207792208,4,0,3,1,3,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/store/TestWindowsMMap.java",0.833333333333333,0.8,0.714285714285714,2,0.700934579439252,4,107,0.258823529411765,2,0,2,0,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/TestDemo.java",0.666666666666667,0.466666666666667,0.6,3,0.607594936708861,5,79,0.58,3,0,3,0,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/TestExternalCodecs.java",0.470588235294118,0.625,0.916820702402957,3,0.619834710743802,4,121,0.247422680412371,3,0,2,1,1,2,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/TestSearchForDuplicates.java",0.555555555555556,0.473684210526316,0.48,3,0.737179487179487,4,156,0.21875,3,0,3,0,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","lucene/src/test/org/apache/lucene/TestSearch.java",0.5,0.875,0.736842105263158,3,0.58433734939759,4,166,0.202898550724638,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/analysis/common/src/test/org/apache/lucene/analysis/core/TestKeywordAnalyzer.java",0.3,0.470588235294118,0.576923076923077,4,0.584615384615385,5,130,0.326530612244898,4,0,3,1,3,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/analysis/common/src/test/org/apache/lucene/analysis/shingle/ShingleAnalyzerWrapperTest.java",0.555555555555556,0.745454545454545,0.73972602739726,3,0.701298701298701,5,308,0.124087591240876,3,0,2,1,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/PerfRunData.java",0.5,0.991452991452991,0.96,2,0.686868686868687,4,396,0.494339622641509,2,0,1,1,1,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReadTask.java",0.4,0.875,0.583333333333333,3,0.86970684039088,5,307,0.408256880733945,3,0,2,1,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/benchmark/src/java/org/apache/lucene/benchmark/quality/trec/QueryDriver.java",1,1,1,1,0.946808510638298,2,94,0.402985074626866,1,0,1,0,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/benchmark/src/test/org/apache/lucene/benchmark/byTask/feeds/DocMakerTest.java",0.5,0.416666666666667,0.478260869565217,3,0.896969696969697,3,165,0.23134328358209,3,0,3,0,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/benchmark/src/test/org/apache/lucene/benchmark/byTask/feeds/LineDocSourceTest.java",1,1,1,1,0.401673640167364,4,239,0.177339901477833,1,0,1,0,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/benchmark/src/test/org/apache/lucene/benchmark/quality/TestQualityRun.java",1,1,1,1,0.852791878172589,4,197,0.238993710691824,1,0,1,0,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/facet/src/test/org/apache/lucene/facet/FacetTestBase.java",0.428571428571429,0.981873111782477,0.7,3,0.807365439093484,5,353,0.229965156794425,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/facet/src/test/org/apache/lucene/facet/FacetTestUtils.java",0.5,0.982248520710059,0.714285714285714,3,0.962962962962963,4,162,0.10958904109589,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/facet/src/test/org/apache/lucene/facet/search/association/AssociationsFacetRequestTest.java",1,1,1,1,0.967741935483871,2,186,0.169811320754717,1,0,1,0,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/facet/src/test/org/apache/lucene/facet/search/DrillDownTest.java",0.666666666666667,0.984293193717278,0.636363636363636,2,0.958115183246073,3,191,0.19375,2,0,1,1,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/facet/src/test/org/apache/lucene/facet/search/TestMultipleCategoryLists.java",0.6,0.938875305623472,0.84375,2,0.910290237467018,3,379,0.141566265060241,2,0,1,1,2,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/facet/src/test/org/apache/lucene/facet/util/TestScoredDocIDsUtils.java",0.333333333333333,0.940944881889764,0.529411764705882,4,0.904166666666667,5,240,0.153846153846154,4,0,1,3,2,2,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/grouping/src/test/org/apache/lucene/search/grouping/AllGroupHeadsCollectorTest.java",0.6,0.973180076628352,0.928571428571429,3,0.955116696588869,3,557,0.0732177263969171,3,0,1,2,1,2,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java",0.363636363636364,0.820703653585927,0.727848101265823,7,0.696654275092937,7,1345,0.076,4,3,2,5,2,5,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/join/src/test/org/apache/lucene/search/join/TestBlockJoin.java",1,0,1,1,0.970948012232416,3,654,0.117948717948718,1,0,0,1,1,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queries/src/test/org/apache/lucene/queries/ChainedFilterTest.java",0.333333333333333,0.977678571428571,0.714285714285714,3,0.866359447004608,4,217,0.154255319148936,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queries/src/test/org/apache/lucene/queries/function/TestFieldScoreQuery.java",0.5,0.954248366013072,0.8,3,0.952702702702703,2,148,0.465346534653465,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queries/src/test/org/apache/lucene/queries/function/TestOrdValues.java",0.666666666666667,0.955414012738854,1,2,0.803921568627451,6,153,0.429906542056075,2,0,1,1,1,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queries/src/test/org/apache/lucene/queries/mlt/TestMoreLikeThis.java",0.5,0.894366197183099,0.6,3,0.664233576642336,4,137,0.170940170940171,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queries/src/test/org/apache/lucene/queries/TestCustomScoreQuery.java",0.5,0.97029702970297,0.739130434782609,3,0.818435754189944,5,358,0.193333333333333,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/classic/TestMultiFieldQueryParser.java",0.5,0.982456140350877,0.692307692307692,3,0.878419452887538,4,329,0.142361111111111,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/complexPhrase/TestComplexPhraseQuery.java",0.5,0.948387096774194,0.714285714285714,3,0.871621621621622,4,148,0.298245614035088,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestMultiFieldQPHelper.java",0.5,0.984293193717278,0.6,3,0.863760217983651,5,367,0.150470219435737,3,0,1,2,3,0,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestNumericQueryParser.java",0.333333333333333,0.995348837209302,0.833333333333333,3,0.732931726907631,5,498,0.0595744680851064,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestQPHelper.java",0.571428571428571,0.990690457719162,0.827586206896552,4,0.774471417384495,7,1277,0.193457943925234,4,0,1,3,1,3,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/surround/query/BooleanQueryTst.java",0.666666666666667,0.971014492753623,1,2,0.911764705882353,4,136,0.172413793103448,2,0,1,1,1,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/util/QueryParserTestBase.java",0.5,0.875,0.861111111111111,3,0.980597014925373,3,1340,0.154177433247201,3,0,2,1,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/xml/TestParser.java",0.333333333333333,0.995633187772926,0.5,3,0.797356828193833,6,227,0.0966183574879227,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/queryparser/src/test/org/apache/lucene/queryparser/xml/TestQueryTemplateManager.java",0.5,0.964497041420118,0.666666666666667,3,0.72289156626506,4,166,0.317460317460317,3,0,1,2,2,1,0
"01228c7a99769f24c57602f84dbc3a2ef116b5cb","modules/suggest/src/java/org/apache/lucene/search/spell/SpellChecker.java",0.611111111111111,0.976798143851508,0.561797752808989,5,0.649275362318841,6,690,0.729323308270677,2,3,1,4,3,2,0
"012577f15e4ea7840fe6b425d4c8161fd5f2a368","modules/analysis/common/src/java/org/apache/lucene/analysis/compound/CompoundWordTokenFilterBase.java",1,1,1,1,0.541237113402062,3,194,0.46969696969697,1,0,1,0,1,0,1
"012577f15e4ea7840fe6b425d4c8161fd5f2a368","modules/analysis/common/src/java/org/apache/lucene/analysis/compound/DictionaryCompoundWordTokenFilter.java",0.5,0.944444444444444,0.9375,2,0.785714285714286,3,168,1.8,2,0,1,1,1,1,1
"012577f15e4ea7840fe6b425d4c8161fd5f2a368","modules/analysis/common/src/java/org/apache/lucene/analysis/compound/HyphenationCompoundWordTokenFilter.java",1,1,1,1,0.737373737373737,3,297,1.2,1,0,1,0,1,0,1
"012577f15e4ea7840fe6b425d4c8161fd5f2a368","modules/analysis/common/src/test/org/apache/lucene/analysis/compound/TestCompoundWordTokenFilter.java",0.666666666666667,0.633333333333333,0.75,2,0.402027027027027,3,296,0.0922509225092251,2,0,2,0,2,0,0
"0204a378ca4f0e261d9ae78b0c1991865ee966cb","lucene/contrib/misc/src/test/org/apache/lucene/search/TestSearcherManager.java",0.5,0.581314878892734,0.771428571428571,2,0.586614173228346,2,254,0.139013452914798,2,0,2,0,2,0,0
"030e2e701041141a4f86cfba1d6bdf7423a42d12","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.475,0.459459459459459,0.49165402124431,6,0.561254253767623,9,4114,0.600778210116731,3,3,3,3,3,3,0
"03b1df1fe92139e1328d3318bad535808cb7af97","lucene/src/java/org/apache/lucene/index/SegmentInfos.java",1,1,0,1,0.697455230914232,7,1061,0.451436388508892,1,0,1,0,0,1,0
"03eefc3c4dbea99ed5c7b0d874475f057ae451aa","lucene/contrib/misc/src/java/org/apache/lucene/search/SearcherManager.java",0.5,0.866935483870968,0.72,2,0.852017937219731,2,223,1.08411214953271,2,0,2,0,2,0,0
"03eefc3c4dbea99ed5c7b0d874475f057ae451aa","lucene/contrib/misc/src/test/org/apache/lucene/search/TestSearcherManager.java",0.666666666666667,0.588541666666667,1,2,0.58421052631579,2,190,0.151515151515152,2,0,2,0,1,1,0
"0408c996f8cf1237a30fdfefa6049514e7fb07aa","lucene/src/java/org/apache/lucene/index/codecs/SegmentInfosWriter.java",1,1,1,1,0.9375,2,64,2.55555555555556,1,0,1,0,1,0,0
"0408c996f8cf1237a30fdfefa6049514e7fb07aa","lucene/src/java/org/apache/lucene/store/Directory.java",0.857142857142857,1,0.826086956521739,2,0.586776859504132,6,242,1.54736842105263,2,0,1,1,2,0,0
"0408c996f8cf1237a30fdfefa6049514e7fb07aa","lucene/src/java/org/apache/lucene/store/IOContext.java",1,1,1,1,1,1,132,0.281553398058252,1,0,1,0,1,0,0
"0408c996f8cf1237a30fdfefa6049514e7fb07aa","lucene/src/java/org/apache/lucene/util/BitVector.java",0.714285714285714,0.501362397820163,0.5,2,0.537688442211055,4,398,0.271565495207668,2,0,2,0,2,0,0
"04630b286a63dc1ab14e3da8bb574e2a80766059","lucene/src/java/org/apache/lucene/index/DocFieldProcessor.java",0.523809523809524,0.785867237687366,0.553505535055351,6,0.435530085959885,8,349,0.183050847457627,2,4,1,5,3,3,1
"04630b286a63dc1ab14e3da8bb574e2a80766059","lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java",0.7,0.647509578544061,0.813559322033898,4,0.854632587859425,4,626,0.0944055944055944,2,2,2,2,2,2,0
"04633f9c600694a59a07e7599cc1cab7dbd3c937","lucene/src/test/org/apache/lucene/search/function/TestValueSource.java",0.666666666666667,0.666666666666667,0.5,2,0.774647887323944,4,71,0.290909090909091,2,0,2,0,2,0,0
"047ea91cd1f77e2aff494ec00b6ac6ee7bd8506f","lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java",0.294117647058824,0.736585365853659,0.388888888888889,4,0.400494437577256,7,809,0.150782361308677,4,0,3,1,3,1,0
"049736a32fb7298b4e87bf14777ca2f25c57553c","lucene/contrib/misc/src/java/org/apache/lucene/index/NRTManager.java",0.7,0.708133971291866,0.786764705882353,2,0.507042253521127,2,355,0.577777777777778,2,0,2,0,2,0,0
"052710342f26b1747750caf5256c3af165d75fc7","lucene/src/java/org/apache/lucene/store/MMapDirectory.java",0.461538461538462,0.505703422053232,0.702702702702703,4,0.520746887966805,5,482,0.373219373219373,2,2,2,2,2,2,0
"0528b5ff398ddd88ef06a73c937d0074ef5c90eb","lucene/src/java/org/apache/lucene/index/CompoundFileReader.java",0.5,0,0.5,2,0.796296296296296,6,324,0.250965250965251,2,0,0,2,2,0,0
"0528b5ff398ddd88ef06a73c937d0074ef5c90eb","lucene/src/java/org/apache/lucene/index/SegmentCoreReaders.java",0.5,0.512755102040816,0,2,0.930348258706468,2,201,0.218181818181818,2,0,2,0,0,2,1
"0528b5ff398ddd88ef06a73c937d0074ef5c90eb","lucene/src/java/org/apache/lucene/index/SegmentReader.java",0.5,0.6,0.511029411764706,3,0.791324736225088,5,853,0.201408450704225,3,0,2,1,2,1,0
"0528b5ff398ddd88ef06a73c937d0074ef5c90eb","lucene/src/test-framework/org/apache/lucene/index/codecs/mockrandom/MockRandomCodec.java",0.5,0.545454545454545,0.55,3,0.856041131105398,4,389,0.0896358543417367,3,0,2,1,2,1,0
"056e47787354e1a8e97d66be620a206e658c6af3","lucene/src/test-framework/org/apache/lucene/index/RandomIndexWriter.java",0.466666666666667,0.609677419354839,0.536585365853659,3,0.415094339622642,3,371,0.257627118644068,3,0,2,1,3,0,0
"056e47787354e1a8e97d66be620a206e658c6af3","lucene/src/test-framework/org/apache/lucene/util/_TestUtil.java",0.533333333333333,0.683908045977011,0.8203125,4,0.342553191489362,7,470,0.189873417721519,3,1,2,2,2,2,0
"056e47787354e1a8e97d66be620a206e658c6af3","lucene/src/test/org/apache/lucene/index/TestDocTermOrds.java",0.444444444444444,0.487012987012987,0.535714285714286,3,0.947467166979362,3,533,0.0989690721649484,3,0,2,1,3,0,0
"056e47787354e1a8e97d66be620a206e658c6af3","lucene/src/test/org/apache/lucene/search/TestSort.java",0.444444444444444,0.524590163934426,0.839080459770115,3,0.637333333333333,6,1125,0.111660079051383,3,0,2,1,2,1,0
"056e47787354e1a8e97d66be620a206e658c6af3","lucene/src/test/org/apache/lucene/TestExternalCodecs.java",0.5,0.6,0.85,3,0.860824742268041,4,582,0.0738007380073801,3,0,3,0,2,1,0
"0576d000517b4b2bbd6670bde150258930ea5d72","lucene/src/java/org/apache/lucene/search/DocIdSetIterator.java",1,1,1,1,0.928571428571429,3,98,5.125,1,0,1,0,1,0,0
"058b70632e9bc098f37b6f93094745ba16008cda","lucene/contrib/misc/src/java/org/apache/lucene/store/NRTCachingDirectory.java",0.666666666666667,0.907103825136612,0.727272727272727,3,0.944444444444444,3,270,0.330049261083744,3,0,1,2,2,1,0
"058b70632e9bc098f37b6f93094745ba16008cda","lucene/contrib/misc/src/test/org/apache/lucene/index/TestNRTManager.java",0.833333333333333,0.998579545454545,0.95,2,1,1,684,0.115823817292007,2,0,1,1,1,1,0
"058b70632e9bc098f37b6f93094745ba16008cda","lucene/contrib/misc/src/test/org/apache/lucene/store/TestNRTCachingDirectory.java",0.75,0.983870967741935,0.666666666666667,2,0.983471074380165,2,121,0.222222222222222,2,0,1,1,2,0,0
